timestamp,gazepoint_x,gazepoint_y,pupil_area_right_sq_mm,pupil_area_left_sq_mm,eye_event
2,0.4338,0.6927,0.47,0.61,FEx0.484y0.722d0.109
2,0.4566,0.6998,0.55,0.6,S
2,0.4992,0.7363,0.56,0.55,S
2,0.5139,0.7428,0.59,0.51,S
2,0.4876,0.7209,0.57,0.61,S
2,0.4948,0.7091,0.55,0.6,S
3,0.5065,0.7048,0.54,0.6,S
3,0.5002,0.6881,0.54,0.59,S
3,0.494,0.6837,0.53,0.59,S
3,0.4657,0.6938,0.55,0.65,S
3,0.4621,0.6981,0.59,0.59,S
3,0.4801,0.6657,0.54,0.61,S
3,0.4768,0.5233,0.52,0.59,S
3,0.4667,0.5115,0.51,0.63,S
3,0.4746,0.5751,0.54,0.59,S
3,0.4987,0.6643,0.56,0.76,S
3,0.5509,0.7497,0.54,0.63,S
4,0.5273,0.6961,0.55,0.65,S
4,0.4958,0.6601,0.53,0.6,S
4,0.0,0.0,0.0,0.0,BB
4,0.0,0.0,0.0,0.0,NA
4,0.0,0.0,0.0,0.0,NA
4,0.5232,0.7888,0.44,0.53,BE
4,0.0,0.0,0.0,0.0,BB
5,0.5406,0.7514,0.51,0.51,BE
5,0.528,0.8295,0.52,0.43,BB
5,0.5228,0.8145,0.57,0.38,NA
5,0.5363,0.761,0.56,0.43,NA
5,0.5304,0.7525,0.55,0.42,NA
5,0.4796,0.6642,0.54,0.61,NA
5,0.4851,0.6911,0.6,0.6,BE
5,0.5198,0.7371,0.6,0.54,BB
6,0.0,0.0,0.0,0.0,NA
6,0.5438,0.7713,0.46,0.57,BE
6,0.5303,0.7321,0.5,0.55,S
6,0.5117,0.8326,0.48,0.36,BB
6,0.4676,0.6957,0.58,0.62,BE
6,0.5214,0.6414,0.55,0.63,S
6,0.5192,0.6709,0.52,0.59,S
6,0.4887,0.6826,0.52,0.59,S
6,0.4873,0.6767,0.54,0.59,FB
7,0.4676,0.5871,0.53,0.58,FEx0.487y0.677d0.085
7,0.4923,0.515,0.48,0.58,S
7,0.4737,0.5608,0.55,0.58,S
7,0.4781,0.6031,0.49,0.62,S
7,0.4725,0.6134,0.49,0.62,S
7,0.4586,0.6573,0.51,0.66,S
7,0.4489,0.6443,0.53,0.63,FB
7,0.4392,0.6488,0.56,0.67,FEx0.449y0.644d0.100
7,0.4536,0.6007,0.49,0.57,S
8,0.4517,0.6378,0.52,0.61,S
8,0.4741,0.6687,0.53,0.62,S
8,0.5134,0.6905,0.53,0.67,S
8,0.5085,0.6591,0.51,0.62,S
8,0.4861,0.6514,0.51,0.64,S
8,0.4327,0.5802,0.52,0.63,S
8,0.4358,0.6475,0.5,0.57,S
8,0.4363,0.6563,0.52,0.68,S
8,0.4682,0.6453,0.56,0.73,S
9,0.4649,0.6771,0.56,0.66,S
9,0.4821,0.6665,0.58,0.63,FB
9,0.4643,0.6474,0.54,0.65,FEx0.482y0.666d0.104
9,0.4666,0.6348,0.55,0.61,S
9,0.4773,0.6177,0.54,0.61,FB
9,0.4729,0.6758,0.59,0.65,FEx0.477y0.618d0.124
9,0.4674,0.6669,0.61,0.64,S
9,0.4914,0.643,0.59,0.6,BB
1,0.4598,0.642,0.51,0.61,BE
1,0.4671,0.698,0.52,0.62,BB
1,0.4903,0.7648,0.61,0.5,BE
1,0.5034,0.6648,0.53,0.64,S
1,0.4539,0.6385,0.55,0.63,S
1,0.0,0.0,0.0,0.0,BB
1,0.435,0.6828,0.49,0.49,BE
1,0.461,0.5222,0.55,0.55,S
1,0.4389,0.6113,0.58,0.65,S
1,0.4535,0.6136,0.57,0.69,FB
2,0.5177,0.6503,0.56,0.7,FEx0.454y0.614d0.087
2,0.5212,0.6669,0.55,0.65,FB
2,0.52,0.6605,0.57,0.65,NA
2,0.516,0.5854,0.56,0.71,FEx0.521y0.664d0.216
2,0.514,0.6115,0.55,0.67,S
2,0.4668,0.4893,0.55,0.66,S
2,0.4742,0.2968,0.56,0.62,BB
2,0.4662,0.3379,0.63,0.67,NA
2,0.0,0.0,0.0,0.0,NA
2,0.0,0.0,0.0,0.0,NA
3,0.0,0.0,0.0,0.0,NA
3,0.0,0.0,0.0,0.0,NA
3,0.0,0.0,0.0,0.0,NA
3,0.0,0.0,0.0,0.0,NA
3,0.0,0.0,0.0,0.0,NA
3,0.0376,0.5199,0.58,0.22,NA
3,0.0,0.0,0.0,0.0,NA
3,0.4902,0.574,0.5,0.46,NA
3,0.5146,0.5791,0.42,0.42,NA
4,0.5363,0.5441,0.37,0.28,NA
4,0.4835,0.594,0.4,0.28,NA
4,0.4846,0.6059,0.34,0.2,NA
4,0.4626,0.5395,0.33,0.49,NA
4,0.4708,0.4988,0.41,0.58,NA
4,0.4805,0.5271,0.49,0.59,NA
4,0.4636,0.5136,0.51,0.47,NA
4,0.4623,0.4997,0.55,0.43,NA
4,0.4656,0.4819,0.54,0.47,NA
5,0.4345,0.479,0.52,0.69,S
5,0.4737,0.5152,0.6,0.54,BB
5,0.4895,0.5822,0.53,0.61,NA
5,0.0,0.0,0.0,0.0,NA
5,0.4958,0.5726,0.51,0.42,BE
5,0.0,0.0,0.0,0.0,BB
5,0.489,0.5538,0.53,0.54,BE
5,0.4553,0.6018,0.54,0.55,BB
6,0.4651,0.6143,0.55,0.75,BE
6,0.473,0.5964,0.61,0.69,BB
6,0.4753,0.6065,0.61,0.72,NA
6,0.4829,0.5838,0.61,0.65,NA
6,0.4893,0.5949,0.58,0.64,NA
6,0.0,0.0,0.0,0.0,NA
6,0.0,0.0,0.0,0.0,NA
6,0.4954,0.6242,0.5,0.61,BE
6,0.4623,0.5695,0.57,0.66,BB
6,0.4613,0.6376,0.58,0.63,NA
6,0.4703,0.6137,0.55,0.61,NA
6,0.457,0.5302,0.58,0.63,BE
7,0.4388,0.5619,0.55,0.63,S
7,0.463,0.5547,0.54,0.67,S
7,0.476,0.6055,0.57,0.72,S
7,0.5536,0.6139,0.61,0.64,S
7,0.0,0.0,0.0,0.0,BB
7,0.0,0.0,0.0,0.0,NA
7,0.6137,0.6285,0.53,0.64,BE
7,0.5236,0.5174,0.57,0.64,S
7,0.4891,0.4794,0.54,0.64,S
7,0.4479,0.5745,0.52,0.67,S
8,0.4709,0.6034,0.57,0.73,S
8,0.4772,0.6175,0.62,0.66,S
8,0.4996,0.5586,0.54,0.71,S
8,0.5235,0.5766,0.52,0.7,FB
8,0.5028,0.5715,0.54,0.66,NA
8,0.4692,0.5447,0.49,0.65,FEx0.513y0.574d0.180
8,0.4843,0.6117,0.55,0.7,S
8,0.468,0.5995,0.6,0.7,S
8,0.4749,0.7125,0.57,0.46,BB
8,0.477,0.796,0.56,0.04,BE
9,0.477,0.796,0.57,0.6,S
9,0.4531,0.6618,0.55,0.59,BB
9,0.4792,0.6762,0.58,0.58,NA
9,0.0,0.0,0.0,0.0,NA
9,0.4964,0.6735,0.59,0.68,BE
9,0.4786,0.4562,0.55,0.61,S
9,0.4551,0.5663,0.56,0.63,S
9,0.4811,0.6042,0.56,0.66,S
1,0.4748,0.6394,0.58,0.64,S
1,0.4975,0.6254,0.58,0.67,S
1,0.5153,0.6337,0.57,0.64,S
1,0.5212,0.6061,0.55,0.66,S
1,0.5189,0.587,0.53,0.68,BB
1,0.4961,0.5755,0.53,0.61,NA
1,0.0,0.0,0.0,0.0,NA
1,0.4718,0.5673,0.54,0.45,BE
1,0.4569,0.6322,0.66,0.65,S
1,0.4692,0.6429,0.58,0.64,S
1,0.4531,0.571,0.56,0.63,S
2,0.4763,0.5611,0.54,0.65,S
2,0.4845,0.594,0.58,0.64,S
2,0.4825,0.6039,0.57,0.73,FB
2,0.0,0.0,0.0,0.0,FEx0.483y0.604d0.127
2,0.0,0.0,0.0,0.0,BB
2,0.5076,0.5649,0.58,0.65,BE
2,0.4686,0.6396,0.59,0.71,S
2,0.4856,0.6445,0.56,0.71,S
2,0.4778,0.6538,0.58,0.71,S
2,0.4816,0.6421,0.59,0.7,FB
3,0.4672,0.6443,0.59,0.66,NA
3,0.5136,0.5991,0.55,0.7,FEx0.474y0.643d0.292
3,0.4964,0.5928,0.56,0.72,FB
3,0.0,0.0,0.0,0.0,FEx0.496y0.593d0.127
3,0.4918,0.5796,0.56,0.66,NA
3,0.4735,0.6064,0.55,0.68,S
3,0.4812,0.587,0.53,0.71,FB
3,0.4151,0.6099,0.59,0.67,FEx0.481y0.587d0.107
3,0.43,0.6193,0.58,0.64,S
4,0.4393,0.6449,0.58,0.71,S
4,0.4678,0.6489,0.56,0.77,BB
4,0.0,0.0,0.0,0.0,NA
4,0.496,0.6518,0.52,0.71,BE
4,0.4533,0.345,0.54,0.71,S
4,0.4449,0.2807,0.62,0.8,S
4,0.5007,0.6722,0.59,0.68,S
5,0.4891,0.6758,0.57,0.66,S
5,0.4739,0.6329,0.55,0.66,S
5,0.483,0.5964,0.52,0.61,S
5,0.0,0.0,0.0,0.0,BB
5,0.4863,0.5623,0.54,0.47,BE
5,0.4579,0.6076,0.56,0.6,S
5,0.4031,0.5994,0.51,0.57,S
5,0.4103,0.5526,0.54,0.62,S
5,0.4295,0.5786,0.56,0.64,FB
5,0.4293,0.6059,0.56,0.61,FEx0.429y0.579d0.090
6,0.5066,0.6432,0.55,0.71,S
6,0.0,0.0,0.0,0.0,BB
6,0.5642,0.6766,0.54,0.61,BE
6,0.4739,0.454,0.54,0.65,S
6,0.4667,0.6005,0.56,0.67,S
6,0.4493,0.6357,0.57,0.73,S
6,0.4655,0.6415,0.55,0.67,S
6,0.4726,0.6603,0.55,0.65,FB
6,0.4895,0.6425,0.58,0.76,NA
7,0.5109,0.6486,0.57,0.7,NA
7,0.4987,0.7024,0.61,0.59,FEx0.491y0.651d0.289
7,0.4992,0.9096,0.4,0.24,BB
7,0.4988,1.0709,0.56,0.64,BE
7,0.4798,0.6572,0.58,0.64,S
7,0.4619,0.644,0.54,0.67,S
7,0.4726,0.582,0.58,0.62,S
7,0.468,0.6044,0.55,0.63,S
8,0.4656,0.6066,0.51,0.62,S
8,0.4785,0.3788,0.51,0.69,S
8,0.4725,0.3762,0.51,0.69,S
8,0.4966,0.4973,0.56,0.73,S
8,0.5126,0.5832,0.62,0.88,S
8,0.4957,0.7172,0.58,0.81,S
8,0.4932,0.6893,0.52,0.7,S
8,0.4878,0.667,0.51,0.67,S
8,0.5005,0.681,0.48,0.66,S
9,0.4776,0.5868,0.52,0.57,S
9,0.0,0.0,0.0,0.0,BB
9,0.4521,0.7199,0.52,0.62,BE
9,0.4383,0.6987,0.52,0.66,FB
9,0.4486,0.6396,0.53,0.67,FEx0.438y0.699d0.105
9,0.4499,0.6282,0.52,0.66,S
9,0.4633,0.6242,0.52,0.69,FB
9,0.4724,0.6265,0.58,0.73,FEx0.463y0.624d0.095
1,0.0,0.0,0.0,0.0,BB
1,0.4815,0.6282,0.54,0.61,BE
1,0.4698,0.3409,0.52,0.65,S
1,0.4501,0.2465,0.59,0.77,S
1,0.4701,0.6565,0.62,0.72,S
1,0.4659,0.7622,0.67,0.64,S
1,0.5296,0.9222,0.65,0.63,S
1,0.4718,0.8304,0.61,0.49,S
1,0.491,0.8234,0.59,0.53,S
1,0.5331,0.7953,0.58,0.59,S
2,0.4849,0.7199,0.48,0.61,S
2,0.0,0.0,0.0,0.0,BB
2,0.458,0.6578,0.48,0.45,BE
2,0.4693,0.6872,0.54,0.64,S
2,0.4653,0.6368,0.52,0.71,S
2,0.4691,0.638,0.53,0.69,S
2,0.4556,0.6081,0.52,0.71,FB
2,0.4668,0.5664,0.52,0.63,FEx0.456y0.608d0.124
2,0.4879,0.3964,0.53,0.65,S
3,0.4728,0.4014,0.56,0.65,S
3,0.0,0.0,0.0,0.0,BB
3,0.3164,0.445,0.54,0.66,BE
3,0.4897,0.6853,0.51,0.66,S
3,0.5057,0.6976,0.49,0.63,S
3,0.4935,0.7056,0.52,0.63,FB
3,0.5255,0.7234,0.51,0.68,FEx0.493y0.706d0.087
3,0.5195,0.6868,0.48,0.65,S
3,0.4818,0.5581,0.5,0.63,S
4,0.5,0.6623,0.5,0.63,S
4,0.4963,0.6942,0.54,0.71,S
4,0.4793,0.7209,0.53,0.66,S
4,0.4545,0.6829,0.57,0.73,S
4,0.4703,0.6594,0.54,0.73,S
4,0.441,0.7366,0.48,0.61,S
4,0.4211,0.7872,0.52,0.57,S
4,0.5023,0.4745,0.52,0.65,S
5,0.4917,0.4252,0.51,0.61,S
5,0.4888,0.3891,0.61,0.79,S
5,0.4858,0.6619,0.59,0.65,S
5,0.4748,0.6642,0.54,0.7,S
5,0.4641,0.6626,0.48,0.56,S
5,0.4548,0.3292,0.52,0.59,S
5,0.4495,0.3625,0.48,0.6,S
6,0.4441,0.3683,0.59,0.74,S
6,0.4367,0.6544,0.51,0.67,S
6,0.435,0.7486,0.48,0.4,S
6,0.4269,0.5678,0.44,0.6,S
6,0.4288,0.5556,0.42,0.6,S
6,0.4483,0.5964,0.46,0.63,S
6,0.4382,0.6918,0.49,0.6,S
6,0.0,0.0,0.0,0.0,BB
7,0.6247,1.0149,0.49,0.62,BE
7,0.4706,0.5927,0.52,0.61,S
7,0.4643,0.6022,0.54,0.65,S
7,0.4669,0.5995,0.54,0.64,FB
7,0.5129,0.6025,0.55,0.64,FEx0.467y0.599d0.126
7,0.5209,0.5926,0.55,0.65,FB
7,0.5186,0.5901,0.53,0.62,NA
7,0.4689,0.5987,0.54,0.72,FEx0.520y0.591d0.191
8,0.4695,0.6056,0.55,0.78,FB
8,0.4582,0.6079,0.55,0.74,NA
8,0.4408,0.617,0.54,0.7,FEx0.464y0.607d0.240
8,0.424,0.6371,0.5,0.65,S
8,0.4294,0.6012,0.52,0.66,S
8,0.4407,0.5298,0.5,0.61,S
8,0.0,0.0,0.0,0.0,BB
8,0.4469,0.4767,0.51,0.6,BE
9,0.4857,0.3718,0.53,0.61,S
9,0.4812,0.3533,0.7,0.74,S
9,0.4689,0.7249,0.64,0.68,S
9,0.4809,0.6129,0.55,0.65,S
9,0.4706,0.4491,0.5,0.66,S
9,0.4769,0.5394,0.53,0.66,S
9,0.5088,0.5581,0.57,0.62,S
9,0.4995,0.576,0.55,0.68,S
9,0.4916,0.5877,0.55,0.64,S
1,0.476,0.6371,0.52,0.63,S
1,0.4631,0.5037,0.53,0.61,S
1,0.479,0.4451,0.47,0.62,S
1,0.4688,0.6075,0.54,0.7,S
1,0.4588,0.6137,0.5,0.68,S
1,0.462,0.6367,0.5,0.66,S
1,0.4654,0.6106,0.49,0.61,S
1,0.448,0.6202,0.5,0.64,FB
2,0.4502,0.6238,0.53,0.71,FEx0.448y0.620d0.107
2,0.5017,0.6512,0.54,0.66,S
2,0.4902,0.5809,0.52,0.66,S
2,0.5266,0.6287,0.52,0.65,S
2,0.4856,0.6714,0.56,0.68,S
2,0.4928,0.6653,0.52,0.68,FB
2,0.5084,0.6772,0.54,0.72,FEx0.493y0.665d0.101
3,0.5108,0.6645,0.55,0.7,S
3,0.4971,0.653,0.56,0.69,S
3,0.4906,0.6606,0.53,0.65,FB
3,0.0,0.0,0.0,0.0,FEx0.491y0.661d0.241
3,0.4862,0.6667,0.55,0.69,NA
3,0.4611,0.6354,0.54,0.67,S
3,0.4599,0.6363,0.5,0.68,S
4,0.4553,0.66,0.54,0.67,S
4,0.513,0.6229,0.51,0.69,S
4,0.0,0.0,0.0,0.0,BB
4,0.5303,0.6893,0.41,0.52,BE
4,0.4793,0.5745,0.48,0.64,S
4,0.4932,0.6461,0.55,0.62,S
4,0.492,0.6914,0.56,0.62,S
4,0.4917,0.7307,0.54,0.59,S
4,0.4359,0.3931,0.48,0.63,S
5,0.4424,0.4079,0.49,0.64,S
5,0.4769,0.4806,0.56,0.67,S
5,0.502,0.6876,0.55,0.77,S
5,0.4924,0.5843,0.51,0.65,S
5,0.4532,0.6854,0.54,0.64,S
5,0.4671,0.6778,0.52,0.66,S
5,0.4601,0.6418,0.53,0.71,S
5,0.4623,0.6164,0.53,0.65,S
5,0.463,0.4773,0.46,0.61,S
5,0.4557,0.5556,0.52,0.65,S
6,0.4611,0.6011,0.52,0.66,S
6,0.5316,0.8053,0.52,0.7,S
6,0.5345,0.7043,0.57,0.7,S
6,0.5329,0.6763,0.55,0.68,S
6,0.5352,0.6734,0.51,0.64,S
6,0.0,0.0,0.0,0.0,BB
6,0.5434,0.7105,0.51,0.61,BE
6,0.5394,0.7653,0.48,0.44,BB
7,0.5376,0.8133,0.54,0.61,BE
7,0.4845,0.3834,0.54,0.64,S
7,0.4878,0.5339,0.57,0.72,S
7,0.4563,0.6562,0.6,0.74,S
7,0.4854,0.6168,0.6,0.73,BB
7,0.472,0.6876,0.53,0.67,BE
7,0.4433,0.6717,0.51,0.67,S
7,0.4482,0.6301,0.53,0.65,S
7,0.4637,0.6355,0.52,0.68,S
8,0.4757,0.6342,0.47,0.6,S
8,0.0,0.0,0.0,0.0,BB
8,0.4757,0.6342,0.57,0.71,BE
8,0.4645,0.3028,0.58,0.7,S
8,0.444,0.1973,0.39,0.4,BB
8,0.444,0.1973,0.55,0.68,BE
8,0.4702,0.6387,0.55,0.66,S
8,0.463,0.6183,0.54,0.7,FB
9,0.4622,0.6329,0.54,0.7,NA
9,0.4794,0.6354,0.56,0.65,NA
9,0.4862,0.6397,0.55,0.66,NA
9,0.4895,0.6489,0.55,0.65,NA
9,0.4885,0.6764,0.56,0.59,FEx0.476y0.635d0.447
9,0.0,0.0,0.0,0.0,BB
9,0.4935,0.6866,0.56,0.61,BE
9,0.4618,0.6355,0.54,0.65,S
9,0.4421,0.6115,0.52,0.65,S
9,0.4381,0.6039,0.49,0.6,S
1,0.4432,0.5903,0.49,0.63,S
1,0.4071,0.479,0.46,0.63,S
1,0.4305,0.5292,0.53,0.7,S
1,0.4411,0.5644,0.54,0.67,S
1,0.4514,0.5935,0.47,0.6,S
1,0.4903,0.3154,0.47,0.6,S
1,0.4921,0.2686,0.53,0.48,BB
1,0.4939,0.2259,0.59,0.7,BE
1,0.465,0.6456,0.55,0.66,S
2,0.4625,0.6325,0.53,0.66,S
2,0.5241,0.6236,0.51,0.66,S
2,0.5287,0.6009,0.55,0.67,FB
2,0.5111,0.5693,0.54,0.63,FEx0.529y0.601d0.101
2,0.5182,0.5487,0.56,0.6,S
2,0.4793,0.5754,0.53,0.67,S
2,0.4583,0.5604,0.54,0.63,S
2,0.4277,0.6268,0.5,0.67,S
2,0.4138,0.5782,0.53,0.67,S
3,0.424,0.5343,0.49,0.63,S
3,0.4429,0.4696,0.52,0.59,S
3,0.4519,0.6459,0.53,0.64,S
3,0.5212,0.6179,0.56,0.72,S
3,0.0,0.0,0.0,0.0,BB
3,0.5747,0.6278,0.59,0.66,BE
4,0.5747,0.6278,0.61,0.75,S
4,0.5064,0.7276,0.64,0.75,S
4,0.4947,0.6747,0.5,0.63,S
4,0.4945,0.6422,0.52,0.67,FB
4,0.0,0.0,0.0,0.0,FEx0.494y0.642d0.080
4,0.4922,0.6132,0.48,0.42,BE
4,0.5101,0.6276,0.55,0.65,S
4,0.5033,0.6349,0.53,0.65,S
4,0.4917,0.6222,0.52,0.64,FB
4,0.4358,0.6307,0.54,0.7,FEx0.492y0.622d0.149
5,0.4434,0.6,0.54,0.65,S
5,0.4501,0.5653,0.52,0.65,FB
5,0.4396,0.6848,0.47,0.43,FEx0.450y0.565d0.091
5,0.4407,0.6567,0.53,0.51,BB
5,0.4413,0.6201,0.51,0.67,BE
5,0.441,0.6242,0.52,0.69,FB
5,0.4547,0.6555,0.57,0.69,FEx0.441y0.624d0.083
5,0.5079,0.7109,0.56,0.75,S
5,0.5486,0.8104,0.46,0.41,S
5,0.0,0.0,0.0,0.0,BB
6,0.5895,0.8955,0.6,0.63,BE
6,0.5086,0.6654,0.55,0.69,S
6,0.4852,0.7563,0.59,0.66,S
6,0.4251,0.6567,0.52,0.67,S
6,0.4909,0.5829,0.5,0.67,S
6,0.4993,0.6047,0.52,0.66,S
6,0.4957,0.6106,0.51,0.68,FB
6,0.5348,0.6082,0.52,0.66,FEx0.496y0.611d0.108
6,0.0,0.0,0.0,0.0,BB
7,0.5639,0.6074,0.53,0.66,BE
7,0.489,0.6179,0.52,0.71,S
7,0.4634,0.6605,0.57,0.75,S
7,0.4712,0.6956,0.59,0.71,S
7,0.467,0.6827,0.58,0.66,S
7,0.4659,0.629,0.52,0.68,S
7,0.4595,0.4724,0.5,0.61,S
7,0.4896,0.59,0.53,0.65,S
8,0.0,0.0,0.0,0.0,BB
8,0.5102,0.6429,0.47,0.45,BE
8,0.5269,0.5671,0.54,0.6,S
8,0.5088,0.5291,0.54,0.64,S
8,0.5128,0.5354,0.53,0.67,FB
8,0.494,0.6126,0.55,0.65,FEx0.513y0.535d0.095
8,0.4758,0.7314,0.63,0.68,S
8,0.4693,0.7588,0.62,0.65,S
8,0.486,0.7656,0.61,0.68,FB
8,0.4953,0.7437,0.59,0.67,NA
8,0.5294,0.728,0.57,0.72,FEx0.490y0.755d0.175
9,0.5387,0.7138,0.47,0.72,S
9,0.5287,0.6944,0.51,0.66,S
9,0.0,0.0,0.0,0.0,BB
9,0.525,0.675,0.49,0.66,BE
9,0.4543,0.3761,0.5,0.64,S
9,0.4507,0.3427,0.68,0.68,S
9,0.4586,0.8007,0.64,0.65,S
9,0.4624,0.7371,0.62,0.73,S
9,0.4339,0.5733,0.51,0.63,S
1,0.4384,0.5606,0.5,0.61,S
1,0.4551,0.5952,0.49,0.64,S
1,0.4437,0.6376,0.58,0.73,S
1,0.5144,0.7306,0.53,0.75,S
1,0.0,0.0,0.0,0.0,BB
1,0.5648,0.8079,0.56,0.63,BE
1,0.4536,0.593,0.55,0.66,S
1,0.4514,0.6101,0.55,0.73,S
1,0.4697,0.6448,0.55,0.75,S
2,0.4932,0.6239,0.52,0.67,FB
2,0.5074,0.6333,0.55,0.67,NA
2,0.5124,0.6214,0.55,0.68,FEx0.500y0.628d0.182
2,0.5185,0.6034,0.54,0.72,FB
2,0.4806,0.6481,0.61,0.7,FEx0.518y0.603d0.094
2,0.469,0.6475,0.57,0.73,FB
2,0.4832,0.6532,0.59,0.71,NA
2,0.4469,0.6561,0.53,0.74,FEx0.476y0.650d0.251
2,0.4381,0.6191,0.52,0.66,S
3,0.4236,0.5772,0.5,0.65,S
3,0.4354,0.5227,0.51,0.68,S
3,0.4544,0.6463,0.57,0.67,S
3,0.4695,0.7234,0.47,0.42,BB
3,0.4695,0.7234,0.53,0.7,BE
3,0.5024,0.5306,0.5,0.64,S
3,0.4309,0.5688,0.53,0.7,S
3,0.4412,0.6066,0.54,0.72,S
4,0.4892,0.64,0.56,0.7,S
4,0.4811,0.6592,0.61,0.69,S
4,0.4844,0.6776,0.57,0.71,S
4,0.5086,0.6434,0.51,0.65,S
4,0.4898,0.6439,0.54,0.7,S
4,0.4867,0.6486,0.51,0.69,FB
4,0.4612,0.6947,0.62,0.63,FEx0.487y0.649d0.113
4,0.4746,0.7553,0.6,0.68,S
4,0.467,0.7094,0.54,0.68,S
5,0.497,0.6745,0.55,0.71,S
5,0.4913,0.6504,0.47,0.68,S
5,0.51,0.7011,0.54,0.68,S
5,0.509,0.7013,0.57,0.66,S
5,0.5099,0.7082,0.54,0.62,FB
5,0.5294,0.6984,0.48,0.64,FEx0.510y0.708d0.130
5,0.5302,0.6213,0.54,0.68,S
5,0.5019,0.7303,0.52,0.7,S
5,0.5001,0.7693,0.47,0.59,S
6,0.5064,0.6814,0.56,0.67,S
6,0.5087,0.6722,0.53,0.64,S
6,0.5403,0.7606,0.53,0.56,S
6,0.5369,0.7504,0.51,0.67,BB
6,0.0,0.0,0.0,0.0,NA
6,0.5403,0.7577,0.47,0.32,BE
6,0.5042,0.8374,0.55,0.43,BB
6,0.4821,0.711,0.56,0.63,BE
6,0.4733,0.6707,0.58,0.68,S
7,0.4793,0.703,0.57,0.64,S
7,0.4805,0.7108,0.63,0.72,S
7,0.5302,0.8881,0.63,0.84,S
7,0.5821,0.9389,0.67,0.55,S
7,0.6227,0.9699,0.56,0.69,S
7,0.4854,0.7633,0.6,0.62,S
7,0.4971,0.7873,0.61,0.61,FB
7,0.5348,0.7468,0.54,0.67,FEx0.497y0.787d0.161
8,0.5325,0.8116,0.51,0.66,S
8,0.0,0.0,0.0,0.0,BB
8,0.0,0.0,0.0,0.0,NA
8,0.5305,0.7749,0.46,0.55,BE
8,0.5137,0.831,0.53,0.54,S
8,0.4912,0.8066,0.6,0.58,FB
8,0.4863,0.7928,0.59,0.58,FEx0.491y0.807d0.118
9,0.5454,0.861,0.44,0.61,S
9,0.5558,0.9304,0.59,0.68,S
9,0.5367,1.0207,0.58,0.68,S
9,0.5436,1.0377,0.56,0.62,S
9,0.5462,1.0723,0.53,0.7,S
9,0.5044,0.7787,0.51,0.62,S
1,0.5266,0.839,0.54,0.55,S
1,0.5379,0.8246,0.48,0.65,S
1,0.5203,0.8417,0.53,0.66,S
1,0.5016,0.9111,0.52,0.43,BB
1,0.0,0.0,0.0,0.0,NA
1,0.4854,0.9661,0.47,0.5,BE
1,0.5158,0.8153,0.51,0.53,S
1,0.4922,0.8086,0.56,0.49,BB
2,0.4728,0.7651,0.54,0.63,BE
2,0.4922,0.7301,0.55,0.64,S
2,0.4566,0.6838,0.63,0.7,S
2,0.4631,0.7093,0.59,0.67,FB
2,0.4902,0.8085,0.56,0.59,FEx0.463y0.709d0.091
2,0.5212,1.0113,0.49,0.57,S
2,0.5422,1.026,0.52,0.71,S
2,0.4979,0.9413,0.61,0.83,S
2,0.5203,1.0365,0.58,0.81,S
3,0.5179,0.9656,0.67,0.83,S
3,0.516,0.8786,0.6,0.81,S
3,0.4118,0.6859,0.51,0.65,S
3,0.4505,0.6641,0.52,0.8,S
3,0.4803,0.7675,0.55,0.77,S
3,0.4755,0.8039,0.61,0.78,S
3,0.5162,0.7409,0.63,0.77,S
3,0.5387,0.7334,0.67,0.84,S
3,0.5499,0.7858,0.57,0.87,S
3,0.5619,0.8095,0.62,0.88,S
4,0.5569,0.8313,0.63,0.83,S
4,0.569,0.8872,0.73,0.9,S
4,0.5507,0.8796,0.72,1.0,S
4,0.5432,0.892,0.68,0.98,S
4,0.54,0.9789,0.68,0.91,S
4,0.5245,1.0225,0.66,0.98,S
4,0.5326,1.0429,0.64,0.97,FB
4,0.5504,1.0664,0.54,0.89,FEx0.533y1.043d0.133
4,0.5884,0.8965,0.49,0.84,S
5,0.5914,0.9286,0.42,0.74,BB
5,0.5346,0.7339,0.53,0.73,BE
5,0.5093,0.7387,0.5,0.71,S
5,0.5508,0.8366,0.57,0.8,S
5,0.5387,0.7667,0.53,0.68,S
5,0.5168,0.8246,0.58,0.7,S
5,0.5042,0.7883,0.59,0.78,S
5,0.5079,0.7582,0.58,0.75,S
6,0.4929,0.5703,0.55,0.66,S
6,0.496,0.596,0.56,0.63,S
6,0.0,0.0,0.0,0.0,BB
6,0.4953,0.5761,0.55,0.64,BE
6,0.4956,0.6184,0.56,0.74,S
6,0.4261,0.6252,0.54,0.72,S
6,0.4737,0.6472,0.55,0.72,S
6,0.4922,0.7209,0.58,0.7,S
6,0.4873,0.7226,0.61,0.72,S
7,0.4755,0.7275,0.57,0.7,S
7,0.4913,0.7381,0.58,0.7,S
7,0.5226,0.7665,0.56,0.74,S
7,0.5308,0.796,0.57,0.65,S
7,0.0,0.0,0.0,0.0,BB
7,0.0,0.0,0.0,0.0,NA
7,0.5269,0.8794,0.57,0.61,BE
7,0.5462,0.8372,0.58,0.67,S
7,0.528,0.8202,0.54,0.59,S
7,0.5303,0.7665,0.54,0.66,S
8,0.4823,0.7504,0.55,0.62,S
8,0.4858,0.815,0.6,0.63,S
8,0.5061,0.8114,0.6,0.62,S
8,0.4892,0.8066,0.58,0.68,FB
